"","crop","type","season","diameter","corolla","colour","nectar","b.system","s.pollination","inflorescence","composite","visitor","guild","tongue","body","sociality","feeding"
"531","Cucumis_melo","herbaceous",NA,25,"OPEN","yellow","yes","insects","no","yes","no","Megachile_lanata","OTHER BEES",NA,14,"no","polylectic"
"532","Cucumis_melo","herbaceous",NA,25,"OPEN","yellow","yes","insects","no","yes","no","Nomioides","OTHER BEES",NA,4,"no","polylectic"
"533","Cucumis_melo","herbaceous",NA,25,"OPEN","yellow","yes","insects","no","yes","no","Xylocopa_fenestrata","OTHER BEES",NA,23,"no","polylectic"
"534","Cucumis_sativus","herbaceous","sprisum",NA,"OPEN","yellow","yes","insects","no","solitary","no","Heriades_truncorum","OTHER BEES",NA,7,"no","oligolectic"
"535","Cucumis_sativus","herbaceous","sprisum",NA,"OPEN","yellow","yes","insects","no","solitary","no","Ceratina_cucurbitina","OTHER BEES",3,8,"no","polylectic"
"536","Cucumis_sativus","herbaceous","sprisum",NA,"OPEN","yellow","yes","insects","no","solitary","no","Ceratina_smaragdula","OTHER BEES",NA,7.5,"no","polylectic"
"537","Cucumis_sativus","herbaceous","sprisum",NA,"OPEN","yellow","yes","insects","no","solitary","no","Megachile_apicalis","OTHER BEES",NA,8.5,"no","polylectic"
"538","Cucumis_sativus","herbaceous","sprisum",NA,"OPEN","yellow","yes","insects","no","solitary","no","Megachile_pilidens","OTHER BEES",NA,8.8,"no","polylectic"
"539","Cucumis_sativus","herbaceous","sprisum",NA,"OPEN","yellow","yes","insects","no","solitary","no","Melissodes_bimaculata","OTHER BEES",NA,14,"no","polylectic"
"540","Cucumis_sativus","herbaceous","sprisum",NA,"OPEN","yellow","yes","insects","no","solitary","no","Osmia_cornifrons","OTHER BEES",NA,NA,"no","polylectic"
"541","Cucumis_sativus","herbaceous","sprisum",NA,"OPEN","yellow","yes","insects","no","solitary","no","Peponapis_pruinosa","OTHER BEES",NA,13.5,"no","oligolectic"
"542","Cucumis_sativus","herbaceous","sprisum",NA,"OPEN","yellow","yes","insects","no","solitary","no","Xylocopa_fenestrata","OTHER BEES",NA,23,"no","polylectic"
"543","Cucumis_sativus","herbaceous","sprisum",NA,"OPEN","yellow","yes","insects","no","solitary","no","Xylocopa_violacea","OTHER BEES",NA,25,"no","polylectic"
"544","Daucus_carota","herbaceous","summer",3,"OPEN","white","yes","insects","no","yes","no","Anthidium_manicatum","OTHER BEES",NA,14,"no","polylectic"
"545","Daucus_carota","herbaceous","summer",3,"OPEN","white","yes","insects","no","yes","no","Osmia_rufa","OTHER BEES",NA,11,"no","polylectic"
"546","Glycine_max","herbaceous","spring",NA,"OPEN","purple","yes","insects","no","yes","no","Agapostemon_virescens","OTHER BEES",NA,11,"no","polylectic"
"547","Glycine_max","herbaceous","spring",NA,"OPEN","purple","yes","insects","no","yes","no","Halictus_confusus","OTHER BEES",NA,7.5,"yes","polylectic"
"548","Glycine_max","herbaceous","spring",NA,"OPEN","purple","yes","insects","no","yes","no","Lasioglossum_coriaceum","OTHER BEES",NA,9,"no","polylectic"
"549","Glycine_max","herbaceous","spring",NA,"OPEN","purple","yes","insects","no","yes","no","Megachile_rotundata","OTHER BEES",NA,8.5,"no","polylectic"
"550","Glycine_max","herbaceous","spring",NA,"OPEN","purple","yes","insects","no","yes","no","Melissodes_bimaculata","OTHER BEES",NA,14,"no","polylectic"
"551","Helianthus_annuus","herbaceous","summer",NA,"OPEN","yellow","yes","insects","no","yes","yes","Agapostemon_texanus","OTHER BEES",NA,11,NA,NA
"552","Helianthus_annuus","herbaceous","summer",NA,"OPEN","yellow","yes","insects","no","yes","yes","Halictus_farinosus","OTHER BEES",NA,NA,NA,NA
"553","Helianthus_annuus","herbaceous","summer",NA,"OPEN","yellow","yes","insects","no","yes","yes","Halictus_ligatus","OTHER BEES",NA,9,"no","polylectic"
"554","Helianthus_annuus","herbaceous","summer",NA,"OPEN","yellow","yes","insects","no","yes","yes","Halictus_tripartitus","OTHER BEES",NA,NA,"yes","polylectic"
"555","Helianthus_annuus","herbaceous","summer",NA,"OPEN","yellow","yes","insects","no","yes","yes","Megachile_anatolica","OTHER BEES",NA,NA,NA,"polylectic"
"556","Helianthus_annuus","herbaceous","summer",NA,"OPEN","yellow","yes","insects","no","yes","yes","Megachile_apicalis","OTHER BEES",NA,8.5,"no","polylectic"
"557","Helianthus_annuus","herbaceous","summer",NA,"OPEN","yellow","yes","insects","no","yes","yes","Megachile_frontalis","OTHER BEES",NA,NA,"no","polylectic"
"558","Helianthus_annuus","herbaceous","summer",NA,"OPEN","yellow","yes","insects","no","yes","yes","Megachile_parallela","OTHER BEES",NA,13.5,"no","polylectic"
"559","Helianthus_annuus","herbaceous","summer",NA,"OPEN","yellow","yes","insects","no","yes","yes","Megachile_pilidens","OTHER BEES",NA,8.8,"no","polylectic"
"560","Helianthus_annuus","herbaceous","summer",NA,"OPEN","yellow","yes","insects","no","yes","yes","Melissodes_agilis","OTHER BEES",NA,12.75,"no","polylectic"
"561","Helianthus_annuus","herbaceous","summer",NA,"OPEN","yellow","yes","insects","no","yes","yes","Peponapis_pruinosa","OTHER BEES",NA,13.5,"no","oligolectic"
"562","Litchi_chinensis","arboreous","spring",2.5,"OPEN","white","yes","insects","yes","yes","no","Megachile_lanata","OTHER BEES",NA,14,"no","polylectic"
"563","Litchi_chinensis","arboreous","spring",2.5,"OPEN","white","yes","insects","yes","yes","no","Xylocopa_aestuans","OTHER BEES",NA,22,"no","polylectic"
"564","Litchi_chinensis","arboreous","spring",2.5,"OPEN","white","yes","insects","yes","yes","no","Xylocopa_fenestrata","OTHER BEES",NA,23,"no","polylectic"
"565","Malus_domestica","arboreous","spring",35,"OPEN","white","yes","insects","no","yes","no","Osmia_bicornis","OTHER BEES",NA,10.5,"no","polylectic"
"566","Malus_domestica","arboreous","spring",35,"OPEN","white","yes","insects","no","yes","no","Halictus_confusus","OTHER BEES",NA,7.5,"yes","polylectic"
"567","Malus_domestica","arboreous","spring",35,"OPEN","white","yes","insects","no","yes","no","Halictus_rubicundus","OTHER BEES",NA,10.5,"yes","polylectic"
"568","Malus_domestica","arboreous","spring",35,"OPEN","white","yes","insects","no","yes","no","Lasioglossum_coriaceum","OTHER BEES",NA,9,"no","polylectic"
"569","Malus_domestica","arboreous","spring",35,"OPEN","white","yes","insects","no","yes","no","Lasioglossum_cressonii","OTHER BEES",NA,6.5,"yes","polylectic"
"570","Malus_domestica","arboreous","spring",35,"OPEN","white","yes","insects","no","yes","no","Lasioglossum_pilosum","OTHER BEES",NA,6,NA,"polylectic"
"571","Malus_domestica","arboreous","spring",35,"OPEN","white","yes","insects","no","yes","no","Megachile_alpicola","OTHER BEES",NA,9.5,"no","polylectic"
"572","Malus_domestica","arboreous","spring",35,"OPEN","white","yes","insects","no","yes","no","Megachile_centuncularis","OTHER BEES",NA,10.5,"no","polylectic"
"573","Malus_domestica","arboreous","spring",35,"OPEN","white","yes","insects","no","yes","no","Megachile_ligniseca","OTHER BEES",7.2,16.5,"no","polylectic"
"574","Malus_domestica","arboreous","spring",35,"OPEN","white","yes","insects","no","yes","no","Megachile_versicolor","OTHER BEES",NA,11,"no","polylectic"
"575","Malus_domestica","arboreous","spring",35,"OPEN","white","yes","insects","no","yes","no","Osmia_cornifrons","OTHER BEES",NA,NA,"no","polylectic"
"576","Malus_domestica","arboreous","spring",35,"OPEN","white","yes","insects","no","yes","no","Osmia_cornuta","OTHER BEES",NA,13.5,"no","polylectic"
"577","Malus_domestica","arboreous","spring",35,"OPEN","white","yes","insects","no","yes","no","Osmia_lignaria","OTHER BEES",NA,10.5,"no","polylectic"
"578","Malus_domestica","arboreous","spring",35,"OPEN","white","yes","insects","no","yes","no","Osmia_lignaria_propinqua","OTHER BEES",NA,NA,"no","polylectic"
"579","Malus_domestica","arboreous","spring",35,"OPEN","white","yes","insects","no","yes","no","Osmia_rufa","OTHER BEES",NA,11,"no","polylectic"
"580","Medicago_sativa","herbaceous","summer",NA,"OPEN",NA,"yes","insects","no","yes","no","Halictus_rubicundus","OTHER BEES",NA,10.5,"yes","polylectic"
"581","Medicago_sativa","herbaceous","summer",NA,"OPEN",NA,"yes","insects","no","yes","no","Megachile_rotundata","OTHER BEES",NA,8.5,"no","polylectic"
"582","Passiflora_edulis","herbaceous","summer",87.5,"OPEN","white","yes","insects/birds","no","solitary","no","Xylocopa_amedaei","OTHER BEES",NA,NA,"no","polylectic"
"583","Passiflora_edulis","herbaceous","summer",87.5,"OPEN","white","yes","insects/birds","no","solitary","no","Xylocopa_cearensis","OTHER BEES",NA,NA,"no","polylectic"
"584","Passiflora_edulis","herbaceous","summer",87.5,"OPEN","white","yes","insects/birds","no","solitary","no","Xylocopa_hottentotta","OTHER BEES",NA,NA,"no","polylectic"
"585","Prunus_avium","arboreous","spring",25,"OPEN","white","yes","insects","no","yes","no","Anthophora_plumipes","OTHER BEES",NA,15,"no","polylectic"
"586","Prunus_avium","arboreous","spring",25,"OPEN","white","yes","insects","no","yes","no","Ceratina_chalcites","OTHER BEES",NA,12,"no","polylectic"
"587","Prunus_avium","arboreous","spring",25,"OPEN","white","yes","insects","no","yes","no","Ceratina_cucurbitina","OTHER BEES",3,8,"no","polylectic"
"588","Prunus_avium","arboreous","spring",25,"OPEN","white","yes","insects","no","yes","no","Colletes_cunicularius","OTHER BEES",NA,12.5,"no","oligolectic"
"589","Prunus_avium","arboreous","spring",25,"OPEN","white","yes","insects","no","yes","no","Osmia_bicornis","OTHER BEES",NA,10.5,"no","polylectic"
"590","Prunus_avium","arboreous","spring",25,"OPEN","white","yes","insects","no","yes","no","Macropis_fulvipes","OTHER BEES",NA,8.5,"no","oligolectic"
"591","Prunus_avium","arboreous","spring",25,"OPEN","white","yes","insects","no","yes","no","Osmia_aurulenta","OTHER BEES",NA,9,"no","polylectic"
"592","Prunus_avium","arboreous","spring",25,"OPEN","white","yes","insects","no","yes","no","Osmia_bicolor","OTHER BEES",NA,10,"no","polylectic"
"593","Prunus_avium","arboreous","spring",25,"OPEN","white","yes","insects","no","yes","no","Osmia_cornuta","OTHER BEES",NA,13.5,"no","polylectic"
"594","Prunus_avium","arboreous","spring",25,"OPEN","white","yes","insects","no","yes","no","Osmia_gallarum","OTHER BEES",NA,6.6,"no","polylectic"
"595","Prunus_avium","arboreous","spring",25,"OPEN","white","yes","insects","no","yes","no","Osmia_lignaria","OTHER BEES",NA,10.5,"no","polylectic"
"596","Prunus_dulcis","arboreous","spring",37.5,"OPEN","pink","yes","insects","no","solitary/clusters","no","Osmia_cornuta","OTHER BEES",NA,13.5,"no","polylectic"
"597","Prunus_dulcis","arboreous","spring",37.5,"OPEN","pink","yes","insects","no","solitary/clusters","no","Osmia_lignaria","OTHER BEES",NA,10.5,"no","polylectic"
"598","Prunus_dulcis","arboreous","spring",37.5,"OPEN","pink","yes","insects","no","solitary/clusters","no","Osmia_lignaria_propinqua","OTHER BEES",NA,NA,"no","polylectic"
"599","Psidium_guajava","arboreous",NA,25,"OPEN","white","yes","wind/insects","no","solitary/clusters","no","Exomalopsis_analis","OTHER BEES",NA,NA,"no","polylectic"
"600","Psidium_guajava","arboreous",NA,25,"OPEN","white","yes","wind/insects","no","solitary/clusters","no","Xylocopa_amedaei","OTHER BEES",NA,NA,"no","polylectic"
"601","Psidium_guajava","arboreous",NA,25,"OPEN","white","yes","wind/insects","no","solitary/clusters","no","Xylocopa_cearensis","OTHER BEES",NA,NA,"no","polylectic"
"602","Psidium_guajava","arboreous",NA,25,"OPEN","white","yes","wind/insects","no","solitary/clusters","no","Xylocopa_hottentotta","OTHER BEES",NA,NA,"no","polylectic"
"603","Pyrus_communis","arboreous","spring",25,"OPEN","white","yes","insects","no","yes","no","Osmia_cornuta","OTHER BEES",NA,13.5,"no","polylectic"
"604","Sambucus_caerulea","arboreous","summer",NA,"OPEN","white","yes","insects","no","yes","no","Ceratina_dupla","OTHER BEES",NA,7,"no","polylectic"
"605","Sambucus_caerulea","arboreous","summer",NA,"OPEN","white","yes","insects","no","yes","no","Halictus_rubicundus","OTHER BEES",NA,10.5,"yes","polylectic"
"606","Sambucus_caerulea","arboreous","summer",NA,"OPEN","white","yes","insects","no","yes","no","Lasioglossum_versatum","OTHER BEES",NA,6,NA,"polylectic"
"607","Sambucus_canadensis","arboreous","summer",NA,"OPEN","white","yes","insects","no","yes","no","Ceratina_dupla","OTHER BEES",NA,7,"no","polylectic"
"608","Sambucus_canadensis","arboreous","summer",NA,"OPEN","white","yes","insects","no","yes","no","Halictus_rubicundus","OTHER BEES",NA,10.5,"yes","polylectic"
"609","Sambucus_canadensis","arboreous","summer",NA,"OPEN","white","yes","insects","no","yes","no","Lasioglossum_versatum","OTHER BEES",NA,6,NA,"polylectic"
"610","Sambucus_microbotrys","arboreous","summer",NA,"OPEN","white","yes","insects","no","yes","no","Ceratina_dupla","OTHER BEES",NA,7,"no","polylectic"
"611","Sambucus_microbotrys","arboreous","summer",NA,"OPEN","white","yes","insects","no","yes","no","Halictus_rubicundus","OTHER BEES",NA,10.5,"yes","polylectic"
"612","Sambucus_microbotrys","arboreous","summer",NA,"OPEN","white","yes","insects","no","yes","no","Lasioglossum_versatum","OTHER BEES",NA,6,NA,"polylectic"
"613","Sambucus_racemosa","arboreous","spring",NA,"OPEN","white","yes","insects","no","yes","no","Ceratina_dupla","OTHER BEES",NA,7,"no","polylectic"
"614","Sambucus_racemosa","arboreous","spring",NA,"OPEN","white","yes","insects","no","yes","no","Halictus_rubicundus","OTHER BEES",NA,10.5,"yes","polylectic"
"615","Sambucus_racemosa","arboreous","spring",NA,"OPEN","white","yes","insects","no","yes","no","Lasioglossum_versatum","OTHER BEES",NA,6,NA,"polylectic"
"616","Sambucus_simpsonii","arboreous","year",NA,"OPEN","white","yes","insects","no","yes","no","Ceratina_dupla","OTHER BEES",NA,7,"no","polylectic"
"617","Sambucus_simpsonii","arboreous","year",NA,"OPEN","white","yes","insects","no","yes","no","Halictus_rubicundus","OTHER BEES",NA,10.5,"yes","polylectic"
"618","Sambucus_simpsonii","arboreous","year",NA,"OPEN","white","yes","insects","no","yes","no","Lasioglossum_versatum","OTHER BEES",NA,6,NA,"polylectic"
"619","Sinapis_alba","herbaceous","spriaut",12.9,"OPEN","yellow","yes","insects","no","yes","no","Osmia_cornifrons","OTHER BEES",NA,NA,"no","polylectic"
"620","Sinapis_alba","herbaceous","spriaut",12.1,"OPEN","yellow","yes","insects","no","yes","no","Osmia_lignaria","OTHER BEES",NA,10.5,"no","polylectic"
"621","Solanum_lycopersicum","herbaceous","summer",20,"OPEN","yellow","no","wind/insects","no","yes","no","Anthophora_urbana","OTHER BEES",NA,NA,"no","polylectic"
"622","Spondias_mombin","arboreous",NA,NA,"OPEN","white","no","insects","no","yes","no","Exomalopsis_analis","OTHER BEES",NA,NA,"no","polylectic"
"623","Spondias_mombin","arboreous",NA,NA,"OPEN","white","no","insects","no","yes","no","Xylocopa_amedaei","OTHER BEES",NA,NA,"no","polylectic"
"624","Spondias_mombin","arboreous",NA,NA,"OPEN","white","no","insects","no","yes","no","Xylocopa_cearensis","OTHER BEES",NA,NA,"no","polylectic"
"625","Spondias_tuberosa","arboreous",NA,5,"OPEN","white",NA,"insects","no","yes","no","Xylocopa_hottentotta","OTHER BEES",NA,NA,"no","polylectic"
"626","Vaccinium_macrocarpon","arboreous","summer",NA,"OPEN","pink","yes","insects","no","yes","no","Megachile_addenda","OTHER BEES",NA,12.5,"no","polylectic"
"627","Vaccinium_macrocarpon","arboreous","summer",NA,"OPEN","pink","yes","insects","no","yes","no","Megachile_rotundata","OTHER BEES",NA,8.5,"no","polylectic"
"628","Vicia_faba","herbaceous","spring",NA,"OPEN","white","yes","insects","no","yes","no","Xylocopa_valga","OTHER BEES",NA,25,NA,"polylectic"
"629","Vicia_faba","herbaceous","spring",NA,"OPEN","white","yes","insects","no","yes","no","Xylocopa_violacea","OTHER BEES",NA,25,"no","polylectic"
"630","Vigna_unguiculata","herbaceous","sprisum",NA,"OPEN","purple","yes","insects","no","yes","no","Xylocopa_virginica","OTHER BEES",NA,21,"no","polylectic"
"631","Capparis_spinosa","arboreous","summer",50,"OPEN","white","yes","insects","no","solitary","no","Xylocopa_valga","OTHER BEES",NA,25,NA,"polylectic"
"632","Amomum_subulatum","herbaceous","spring",NA,"TUBULAR","yellow","yes","insects/birds","no","yes","no","Megachile_lanata","OTHER BEES",NA,14,"no","polylectic"
"633","Arachis_hypogaea","herbaceous","summer",4.22,"TUBULAR","yellow","no","insects","yes","solitary","no","Lasioglossum_pilosum","OTHER BEES",NA,6,NA,"polylectic"
"634","Arachis_hypogaea","herbaceous","summer",4.25,"TUBULAR","yellow","no","insects","yes","solitary","no","Lasioglossum_versatum","OTHER BEES",NA,6,NA,"polylectic"
"635","Arachis_hypogaea","herbaceous","summer",4.31,"TUBULAR","yellow","no","insects","yes","solitary","no","Megachile_brevis","OTHER BEES",NA,10.5,"no","polylectic"
"636","Arachis_hypogaea","herbaceous","summer",4.33,"TUBULAR","yellow","no","insects","yes","solitary","no","Megachile_mendica","OTHER BEES",NA,12,"no","polylectic"
"637","Arachis_hypogaea","herbaceous","summer",4.39,"TUBULAR","yellow","no","insects","yes","solitary","no","Melissodes_bimaculata","OTHER BEES",NA,14,"no","polylectic"
"638","Arachis_hypogaea","herbaceous","summer",4.5,"TUBULAR","yellow","no","insects","yes","solitary","no","Xylocopa_aestuans","OTHER BEES",NA,22,"no","polylectic"
"639","Coffea_arabica","arboreous","spring",NA,"TUBULAR","white","yes","wind/insects","no","yes","no","Megachile_frontalis","OTHER BEES",NA,NA,"no","polylectic"
"640","Coffea_arabica","arboreous","spring",NA,"TUBULAR","white","yes","wind/insects","no","yes","no","Xylocopa_aestuans","OTHER BEES",NA,22,"no","polylectic"
"641","Vicia_faba_major","herbaceous","spring",NA,"TUBULAR","white","yes","insects","yes","yes","no","Anthophora_plumipes","OTHER BEES",NA,15,"no","polylectic"
"642","Capsicum_annuum","herbaceous","summer",15,"CAMPANULATE","white","yes","insects","yes","solitary","no","Austroplebeia_australis","STINGLESS BEES",NA,3.4,"yes",NA
"643","Capsicum_annuum","herbaceous","summer",15,"CAMPANULATE","white","yes","insects","yes","solitary","no","Tetragonula_carbonaria","STINGLESS BEES",NA,NA,"yes","polylectic"
"644","Cucurbita_maxima","herbaceous","autspri",150,"CAMPANULATE","yellow","yes","insects","no","solitary","no","Trigona_spinipes","STINGLESS BEES",NA,NA,"yes","polylectic"
"645","Cucurbita_moschata","herbaceous","summer",150,"CAMPANULATE","yellow","yes","insects","no","solitary","no","Melipona_quadrifasciata","STINGLESS BEES",NA,NA,"yes",NA
"646","Cucurbita_moschata","herbaceous","summer",150,"CAMPANULATE","yellow","yes","insects","no","solitary","no","Nannotrigona_perilampoides","STINGLESS BEES",NA,NA,"yes","polylectic"
"647","Cucurbita_moschata","herbaceous","summer",150,"CAMPANULATE","yellow","yes","insects","no","solitary","no","Partamona_bilineata","STINGLESS BEES",NA,NA,"yes","polylectic"
"648","Cucurbita_moschata","herbaceous","summer",150,"CAMPANULATE","yellow","yes","insects","no","solitary","no","Trigona_fulviventris","STINGLESS BEES",NA,NA,"yes",NA
"649","Cucurbita_moschata","herbaceous","summer",150,"CAMPANULATE","yellow","yes","insects","no","solitary","no","Trigona_spinipes","STINGLESS BEES",NA,NA,"yes","polylectic"
"650","Zea_mays","herbaceous","sumaut",NA,NA,"yellow",NA,"wind/insects","no","yes","no","Tetragonisca_angustula","STINGLESS BEES",NA,4.5,"yes","polylectic"
"651","Zea_mays","herbaceous","sumaut",NA,NA,"yellow",NA,"wind/insects","no","yes","no","Trigona_spinipes","STINGLESS BEES",NA,NA,"yes","polylectic"
"652","Bertholletia_excelsa","arboreous","autumn",50,"OPEN","yellow","yes","insects","no","yes","no","Trigona_fulviventris_guianae","STINGLESS BEES",NA,NA,"yes",NA
"653","Bertholletia_excelsa","arboreous","autumn",50,"OPEN","yellow","yes","insects","no","yes","no","Trigona_fuscipennis","STINGLESS BEES",NA,NA,"yes",NA
"654","Brassica_napus","herbaceous","summer",12.5,"OPEN","yellow","yes","wind/insects","no","yes","no","Trigona_spinipes","STINGLESS BEES",NA,NA,"yes","polylectic"
"655","Citrullus_lanatus","herbaceous","sprisum",25,"OPEN","yellow","yes","insects","no","solitary","no","Nannotrigona_perilampoides","STINGLESS BEES",NA,NA,"yes","polylectic"
"656","Citrullus_lanatus","herbaceous","sprisum",25,"OPEN","yellow","yes","insects","no","solitary","no","Partamona_bilineata","STINGLESS BEES",NA,NA,"yes","polylectic"
"657","Citrullus_lanatus","herbaceous","sprisum",25,"OPEN","yellow","yes","insects","no","solitary","no","Plebeia_frontalis","STINGLESS BEES",NA,NA,"yes","polylectic"
